,date,open,high,low,close,volume,average,barCount
646,2019-06-19,2920.55,2931.74,2911.43,2926.46,0,0.0,19098
647,2019-06-20,2949.6,2958.06,2931.5,2954.18,0,0.0,19348
648,2019-06-21,2952.71,2964.15,2946.87,2950.46,0,0.0,18683
649,2019-06-24,2951.42,2954.92,2944.05,2945.35,0,0.0,18573
650,2019-06-25,2945.78,2946.52,2916.01,2917.38,0,0.0,19638
651,2019-06-26,2926.07,2932.59,2912.99,2913.78,0,0.0,19169
652,2019-06-27,2919.66,2929.3,2918.57,2924.92,0,0.0,18208
653,2019-06-28,2932.94,2943.98,2929.05,2941.76,0,0.0,18341
654,2019-07-01,2971.41,2977.93,2952.22,2964.33,0,0.0,19155
655,2019-07-02,2964.66,2973.08,2955.92,2973.01,0,0.0,18583
656,2019-07-03,2978.08,2995.84,2977.96,2995.82,0,0.0,10466
657,2019-07-05,2984.25,2994.03,2967.97,2990.41,0,0.0,18218
658,2019-07-08,2979.77,2980.76,2970.09,2975.95,0,0.0,18246
659,2019-07-09,2965.52,2981.9,2963.44,2979.63,0,0.0,17973
660,2019-07-10,2989.3,3002.98,2984.62,2993.07,0,0.0,18836
661,2019-07-11,2999.62,3002.33,2988.8,2999.91,0,0.0,18753
662,2019-07-12,3003.36,3013.92,3001.87,3013.77,0,0.0,18127
663,2019-07-15,3017.8,3017.8,3008.77,3014.3,0,0.0,17884
664,2019-07-16,3012.13,3015.02,3001.15,3004.04,0,0.0,18621
665,2019-07-17,3005.1,3005.26,2984.42,2984.42,0,0.0,18227
666,2019-07-18,2978.87,2998.28,2973.09,2995.11,0,0.0,18990
667,2019-07-19,3004.26,3006.02,2975.86,2976.61,0,0.0,19104
668,2019-07-22,2981.93,2990.71,2976.65,2985.03,0,0.0,18177
669,2019-07-23,2994.74,3005.9,2988.56,3005.47,0,0.0,18689
670,2019-07-24,2998.77,3019.56,2996.82,3019.56,0,0.0,18657
671,2019-07-25,3016.26,3016.31,2997.24,3003.67,0,0.0,19437
672,2019-07-26,3013.25,3027.98,3012.59,3025.86,0,0.0,18403
673,2019-07-29,3024.47,3025.61,3014.3,3020.97,0,0.0,18451
674,2019-07-30,3007.66,3017.19,3000.94,3013.18,0,0.0,18557
675,2019-07-31,3016.22,3017.4,2958.08,2980.38,0,0.0,19925
676,2019-08-01,2980.32,3013.59,2945.23,2953.56,0,0.0,20812
677,2019-08-02,2943.9,2945.5,2914.11,2932.05,0,0.0,20688
678,2019-08-05,2898.07,2898.07,2822.12,2844.74,0,0.0,21189
679,2019-08-06,2861.18,2884.4,2847.42,2881.77,0,0.0,20811
680,2019-08-07,2858.65,2892.17,2825.71,2883.98,0,0.0,21211
681,2019-08-08,2896.21,2938.72,2894.47,2938.09,0,0.0,19753
682,2019-08-09,2930.51,2935.75,2900.15,2918.65,0,0.0,20108
683,2019-08-12,2907.07,2907.58,2873.14,2883.09,0,0.0,19756
684,2019-08-13,2880.72,2943.31,2877.05,2926.32,0,0.0,19469
685,2019-08-14,2894.15,2894.15,2839.64,2840.6,0,0.0,21227
686,2019-08-15,2846.2,2856.67,2825.51,2847.6,0,0.0,20945
687,2019-08-16,2864.74,2893.63,2864.74,2888.68,0,0.0,19353
688,2019-08-19,2913.48,2931.0,2913.48,2923.65,0,0.0,18675
689,2019-08-20,2919.01,2923.63,2899.6,2900.51,0,0.0,19241
690,2019-08-21,2922.04,2928.73,2917.91,2924.43,0,0.0,18472
691,2019-08-22,2930.94,2939.08,2904.51,2922.95,0,0.0,19038
692,2019-08-23,2911.07,2927.01,2834.97,2847.11,0,0.0,21144
693,2019-08-26,2866.7,2878.86,2856.0,2878.38,0,0.0,19400
694,2019-08-27,2893.14,2898.79,2860.59,2869.16,0,0.0,20008
695,2019-08-28,2861.28,2890.03,2853.05,2887.94,0,0.0,19051
696,2019-08-29,2910.37,2930.5,2905.67,2924.58,0,0.0,18731
697,2019-08-30,2937.09,2940.43,2913.32,2926.46,0,0.0,18800
698,2019-09-03,2909.01,2914.39,2891.85,2906.27,0,0.0,19621
699,2019-09-04,2924.67,2938.84,2921.86,2937.78,0,0.0,18362
700,2019-09-05,2960.6,2985.86,2960.6,2976.0,0,0.0,18947
701,2019-09-06,2980.33,2985.03,2972.51,2978.71,0,0.0,18590
702,2019-09-09,2988.43,2989.43,2969.39,2978.43,0,0.0,19540
703,2019-09-10,2971.01,2979.39,2957.01,2979.39,0,0.0,19985
704,2019-09-11,2981.41,3000.93,2975.31,3000.93,0,0.0,19320
705,2019-09-12,3009.08,3020.74,3000.92,3009.57,0,0.0,19495
706,2019-09-13,3012.21,3017.33,3002.9,3007.39,0,0.0,19291
707,2019-09-16,2996.41,3002.19,2990.67,2997.96,0,0.0,18912
708,2019-09-17,2995.67,3006.21,2993.73,3005.7,0,0.0,18474
709,2019-09-18,3001.5,3007.83,2978.57,3006.73,0,0.0,19074
710,2019-09-19,3010.36,3021.99,3003.16,3006.79,0,0.0,18631
711,2019-09-20,3008.42,3016.37,2984.68,2992.07,0,0.0,19347
712,2019-09-23,2983.5,2999.15,2982.23,2991.78,0,0.0,18402
713,2019-09-24,3002.43,3007.98,2957.73,2966.6,0,0.0,20402
714,2019-09-25,2968.35,2989.82,2952.86,2984.87,0,0.0,19258
715,2019-09-26,2985.73,2987.28,2963.71,2977.62,0,0.0,19165
716,2019-09-27,2985.47,2987.31,2945.53,2961.79,0,0.0,19945
717,2019-09-30,2967.07,2983.85,2967.07,2976.74,0,0.0,18454
718,2019-10-01,2983.69,2992.53,2938.7,2940.25,0,0.0,19627
719,2019-10-02,2924.78,2924.78,2874.93,2887.61,0,0.0,20342
720,2019-10-03,2885.38,2911.13,2855.94,2910.63,0,0.0,19827
721,2019-10-04,2918.56,2953.74,2918.56,2952.01,0,0.0,18709
722,2019-10-07,2944.23,2959.75,2935.68,2938.79,0,0.0,18866
723,2019-10-08,2920.4,2925.47,2892.66,2893.06,0,0.0,19786
724,2019-10-09,2911.1,2929.32,2907.41,2919.4,0,0.0,18727
725,2019-10-10,2918.55,2948.46,2917.12,2938.13,0,0.0,19034
726,2019-10-11,2963.07,2993.28,2963.07,2970.27,0,0.0,19484
727,2019-10-14,2965.81,2972.84,2962.94,2966.15,0,0.0,17584
728,2019-10-15,2973.61,3003.28,2973.61,2995.68,0,0.0,18926
729,2019-10-16,2989.68,2997.54,2985.2,2989.69,0,0.0,18496
730,2019-10-17,3000.77,3008.29,2991.79,2997.95,0,0.0,18525
731,2019-10-18,2996.84,3000.0,2976.31,2986.2,0,0.0,19211
732,2019-10-21,2996.48,3007.33,2995.35,3006.72,0,0.0,18146
733,2019-10-22,3010.73,3014.57,2995.04,2995.99,0,0.0,19432
734,2019-10-23,2994.01,3004.78,2991.21,3004.52,0,0.0,18716
735,2019-10-24,3014.78,3016.07,3000.42,3010.29,0,0.0,18949
736,2019-10-25,3003.32,3027.39,3001.94,3022.55,0,0.0,18653
737,2019-10-28,3032.12,3044.08,3032.12,3039.42,0,0.0,18520
738,2019-10-29,3035.39,3047.87,3034.81,3036.89,0,0.0,19071
739,2019-10-30,3039.74,3050.1,3025.96,3046.77,0,0.0,19267
740,2019-10-31,3046.9,3046.9,3023.19,3037.56,0,0.0,19589
741,2019-11-01,3050.72,3066.91,3050.72,3066.91,0,0.0,18541
742,2019-11-04,3078.96,3085.2,3074.87,3078.27,0,0.0,18630
743,2019-11-05,3080.8,3083.95,3072.15,3074.62,0,0.0,18669
744,2019-11-06,3075.1,3078.34,3065.89,3076.78,0,0.0,18413
745,2019-11-07,3087.02,3097.77,3080.23,3085.18,0,0.0,18760
746,2019-11-08,3081.25,3093.08,3073.58,3093.08,0,0.0,18068
747,2019-11-11,3080.33,3088.33,3075.82,3087.01,0,0.0,17607
748,2019-11-12,3089.28,3102.61,3084.73,3091.84,0,0.0,18258
749,2019-11-13,3084.18,3098.06,3078.8,3094.04,0,0.0,18921
750,2019-11-14,3090.75,3098.2,3083.26,3096.63,0,0.0,18463
751,2019-11-15,3107.92,3120.46,3104.6,3120.46,0,0.0,18270
752,2019-11-18,3117.91,3124.17,3112.06,3122.03,0,0.0,18279
753,2019-11-19,3127.45,3127.64,3113.47,3120.18,0,0.0,18640
754,2019-11-20,3114.66,3118.97,3091.41,3108.46,0,0.0,19560
755,2019-11-21,3108.49,3110.11,3094.55,3103.54,0,0.0,18658
756,2019-11-22,3111.41,3112.87,3099.26,3110.29,0,0.0,18032
757,2019-11-25,3117.44,3133.83,3117.44,3133.64,0,0.0,17608
758,2019-11-26,3134.85,3142.69,3131.0,3140.52,0,0.0,17901
759,2019-11-27,3145.49,3154.26,3143.41,3153.63,0,0.0,17409
760,2019-11-29,3147.18,3150.3,3139.34,3140.98,0,0.0,9969
761,2019-12-02,3143.85,3144.31,3110.78,3113.87,0,0.0,19026
762,2019-12-03,3087.41,3094.97,3070.33,3093.2,0,0.0,19386
763,2019-12-04,3103.5,3119.38,3102.53,3112.76,0,0.0,18248
764,2019-12-05,3119.21,3119.45,3103.76,3117.43,0,0.0,18117
765,2019-12-06,3134.62,3150.6,3134.62,3145.91,0,0.0,17653
766,2019-12-09,3141.86,3148.87,3135.46,3135.96,0,0.0,18147
767,2019-12-10,3135.36,3142.12,3126.09,3132.52,0,0.0,18261
768,2019-12-11,3135.75,3143.98,3133.21,3141.63,0,0.0,17912
769,2019-12-12,3141.23,3176.28,3138.47,3168.57,0,0.0,19918
770,2019-12-13,3166.65,3182.68,3156.51,3168.8,0,0.0,19158
771,2019-12-16,3183.63,3197.71,3183.63,3191.45,0,0.0,17938
772,2019-12-17,3195.4,3198.22,3191.03,3192.52,0,0.0,18076
773,2019-12-18,3195.21,3198.48,3191.14,3191.14,0,0.0,17718
774,2019-12-19,3192.32,3205.48,3192.32,3205.37,0,0.0,17549
775,2019-12-20,3223.33,3225.65,3216.03,3221.22,0,0.0,17979
776,2019-12-23,3226.05,3227.78,3222.3,3224.01,0,0.0,17159
777,2019-12-24,3225.45,3226.43,3220.51,3223.38,0,0.0,9331
778,2019-12-26,3227.2,3239.91,3227.2,3239.91,0,0.0,16614
779,2019-12-27,3247.23,3247.93,3234.37,3240.02,0,0.0,17728
780,2019-12-30,3240.09,3240.92,3216.57,3221.29,0,0.0,18712
781,2019-12-31,3215.18,3231.72,3212.03,3230.78,0,0.0,17639
782,2020-01-02,3244.67,3257.85,3235.53,3257.85,0,0.0,18519
783,2020-01-03,3226.36,3246.15,3222.34,3234.85,0,0.0,19072
784,2020-01-06,3217.55,3246.84,3214.64,3246.28,0,0.0,18747
785,2020-01-07,3241.86,3244.91,3232.43,3237.18,0,0.0,18847
786,2020-01-08,3238.59,3267.07,3236.67,3253.05,0,0.0,19157
787,2020-01-09,3266.03,3275.58,3263.67,3274.7,0,0.0,19164
788,2020-01-10,3281.81,3282.99,3260.86,3265.35,0,0.0,18988
789,2020-01-13,3271.13,3288.13,3268.43,3288.13,0,0.0,18483
790,2020-01-14,3285.35,3294.25,3277.19,3283.15,0,0.0,19624
791,2020-01-15,3282.27,3298.66,3280.69,3289.29,0,0.0,19410
792,2020-01-16,3302.97,3317.05,3302.82,3316.81,0,0.0,18434
793,2020-01-17,3323.66,3329.88,3318.86,3329.62,0,0.0,18616
794,2020-01-21,3321.03,3329.79,3316.61,3320.79,0,0.0,19199
795,2020-01-22,3330.02,3337.77,3320.04,3321.75,0,0.0,18969
796,2020-01-23,3315.77,3326.88,3301.87,3325.54,0,0.0,19175
797,2020-01-24,3333.1,3333.18,3281.53,3295.47,0,0.0,20745
798,2020-01-27,3247.16,3258.85,3234.5,3243.63,0,0.0,20452
799,2020-01-28,3255.35,3285.78,3253.22,3276.24,0,0.0,19651
800,2020-01-29,3289.46,3293.47,3271.89,3273.4,0,0.0,20168
801,2020-01-30,3256.45,3285.91,3242.8,3283.66,0,0.0,20660
802,2020-01-31,3282.33,3282.33,3214.68,3225.52,0,0.0,21374
803,2020-02-03,3235.66,3268.44,3235.66,3248.92,0,0.0,20435
804,2020-02-04,3280.61,3306.92,3280.61,3297.59,0,0.0,19845
805,2020-02-05,3324.91,3337.58,3313.75,3334.69,0,0.0,20443
806,2020-02-06,3344.92,3347.96,3334.39,3345.78,0,0.0,19643
807,2020-02-07,3335.54,3341.42,3322.12,3327.71,0,0.0,19807
